order_id,customer_id,order_status,order_date
2864,505,paid,2023-10-23
2865,221,paid,2023-10-23
2866,598,open,2023-10-23
2867,498,open,2023-10-23
2868,982,delivered,2023-10-23
2869,781,delivered,2023-10-23
2870,389,open,2023-10-23
2871,515,open,2023-10-23
2872,679,open,2023-10-23
2873,109,open,2023-10-23
2874,738,open,2023-10-23
2875,350,delivered,2023-10-23
2876,79,open,2023-10-23
2877,623,open,2023-10-23
2878,767,paid,2023-10-24
2879,886,open,2023-10-24
2880,848,paid,2023-10-24
2881,579,open,2023-10-24
2882,345,paid,2023-10-24
2883,687,paid,2023-10-24
2884,250,delivered,2023-10-24
2885,804,paid,2023-10-24
2886,581,open,2023-10-24
2887,137,paid,2023-10-24
2888,806,open,2023-10-24
2889,69,delivered,2023-10-24
2890,330,open,2023-10-24
2891,450,delivered,2023-10-24
2892,19,delivered,2023-10-24
2893,473,open,2023-10-24
2894,665,paid,2023-10-24
2895,65,delivered,2023-10-24
2896,979,paid,2023-10-24
2897,975,paid,2023-10-24
2898,93,delivered,2023-10-24
2899,639,paid,2023-10-24
2900,289,delivered,2023-10-24
2901,818,paid,2023-10-24
2902,93,delivered,2023-10-24
2903,889,delivered,2023-10-25
2904,590,paid,2023-10-25
2905,366,open,2023-10-25
2906,212,delivered,2023-10-25
2907,628,delivered,2023-10-25
2908,682,paid,2023-10-25
2909,197,paid,2023-10-25
2910,231,delivered,2023-10-25
2911,930,open,2023-10-25
2912,590,paid,2023-10-25
2913,52,paid,2023-10-25
2914,444,open,2023-10-25
2915,583,paid,2023-10-25
2916,844,paid,2023-10-25
2917,83,delivered,2023-10-26
2918,732,delivered,2023-10-26
2919,914,paid,2023-10-26
2920,12,open,2023-10-26
2921,15,paid,2023-10-26
2922,701,open,2023-10-26
2923,237,delivered,2023-10-26
2924,135,delivered,2023-10-26
2925,919,delivered,2023-10-26
2926,343,paid,2023-10-26
2927,131,paid,2023-10-26
2928,428,paid,2023-10-26
2929,425,delivered,2023-10-26
2930,383,delivered,2023-10-26
2931,608,delivered,2023-10-26
2932,359,open,2023-10-26
2933,916,delivered,2023-10-26
2934,580,paid,2023-10-26
2935,232,delivered,2023-10-26
2936,919,delivered,2023-10-26
2937,648,delivered,2023-10-26
2938,768,paid,2023-10-26
2939,943,open,2023-10-26
2940,514,open,2023-10-26
2941,168,delivered,2023-10-26
2942,407,open,2023-10-26
2943,556,delivered,2023-10-26
2944,497,paid,2023-10-26
2945,495,paid,2023-10-26
2946,271,open,2023-10-26
2947,598,open,2023-10-26
2948,241,paid,2023-10-26
2949,350,paid,2023-10-26
2950,292,paid,2023-10-26
2951,327,delivered,2023-10-26
2952,897,delivered,2023-10-26
2953,299,delivered,2023-10-26
2954,594,open,2023-10-26
2955,730,open,2023-10-26
2956,328,open,2023-10-27
2957,355,open,2023-10-27
2958,871,open,2023-10-27
2959,843,paid,2023-10-27
2960,86,paid,2023-10-27
2961,766,paid,2023-10-27
2962,523,delivered,2023-10-27
2963,860,delivered,2023-10-27
2964,588,paid,2023-10-27
2965,790,delivered,2023-10-27
2966,303,open,2023-10-27
2967,700,paid,2023-10-27
2968,695,paid,2023-10-27
2969,804,delivered,2023-10-27
2970,64,delivered,2023-10-27
2971,901,paid,2023-10-27
2972,454,paid,2023-10-27
2973,775,delivered,2023-10-27
2974,576,open,2023-10-27
2975,526,paid,2023-10-27
2976,600,paid,2023-10-27
2977,376,open,2023-10-27
2978,820,open,2023-10-27
2979,578,open,2023-10-27
2980,134,open,2023-10-27
2981,264,delivered,2023-10-27
2982,549,open,2023-10-27
2983,377,paid,2023-10-27
2984,342,open,2023-10-27
2985,551,paid,2023-10-27
2986,777,open,2023-10-27
2987,692,open,2023-10-27
2988,407,open,2023-10-27
2989,146,paid,2023-10-27
2990,708,open,2023-10-27
2991,241,open,2023-10-27
2992,657,paid,2023-10-27
2993,764,paid,2023-10-27
2994,806,open,2023-10-27
2995,690,paid,2023-10-27
2996,926,paid,2023-10-27
2997,945,paid,2023-10-27
2998,179,delivered,2023-10-27
2999,872,delivered,2023-10-27
3000,906,delivered,2023-10-27
3001,140,open,2023-10-27
3002,283,delivered,2023-10-27
3003,616,open,2023-10-27
3004,669,paid,2023-10-27
3005,122,delivered,2023-10-28
3006,128,delivered,2023-10-28
3007,976,delivered,2023-10-28
3008,282,paid,2023-10-28
3009,687,open,2023-10-28
3010,245,delivered,2023-10-28
3011,329,open,2023-10-28
3012,494,open,2023-10-28
3013,96,open,2023-10-28
3014,151,paid,2023-10-28
3015,946,open,2023-10-28
3016,608,open,2023-10-28
3017,188,paid,2023-10-28
3018,755,paid,2023-10-28
3019,256,open,2023-10-28
3020,89,delivered,2023-10-28
3021,238,paid,2023-10-28
3022,615,delivered,2023-10-29
3023,155,delivered,2023-10-29
3024,118,delivered,2023-10-29
3025,705,paid,2023-10-29
3026,193,open,2023-10-29
3027,881,delivered,2023-10-29
3028,467,delivered,2023-10-29
3029,610,open,2023-10-29
3030,224,delivered,2023-10-29
3031,978,delivered,2023-10-29
3032,123,open,2023-10-29
3033,896,paid,2023-10-29
3034,408,delivered,2023-10-29
3035,798,paid,2023-10-29
3036,941,delivered,2023-10-29
3037,20,delivered,2023-10-29
3038,611,open,2023-10-29
3039,151,paid,2023-10-29
3040,758,paid,2023-10-29
3041,639,open,2023-10-29
3042,871,delivered,2023-10-29
3043,190,open,2023-10-29
3044,286,paid,2023-10-29
3045,206,delivered,2023-10-29
3046,932,open,2023-10-29
3047,301,paid,2023-10-29
3048,959,paid,2023-10-29
3049,139,paid,2023-10-29
3050,278,paid,2023-10-29
3051,894,open,2023-10-29
3052,700,open,2023-10-29
3053,896,paid,2023-10-30
3054,61,delivered,2023-10-30
3055,909,delivered,2023-10-30
3056,797,delivered,2023-10-30
3057,317,delivered,2023-10-30
3058,163,paid,2023-10-30
3059,108,delivered,2023-10-30
3060,920,open,2023-10-30
3061,201,delivered,2023-10-30
3062,315,delivered,2023-10-30
3063,97,paid,2023-10-30
3064,24,paid,2023-10-30
3065,526,open,2023-10-30
3066,200,delivered,2023-10-30
3067,752,open,2023-10-30
3068,894,delivered,2023-10-30
3069,440,paid,2023-10-30
3070,687,delivered,2023-10-30
3071,603,open,2023-10-30
3072,2,open,2023-10-30
3073,824,open,2023-10-30
3074,935,paid,2023-10-30
3075,841,delivered,2023-10-30
3076,100,delivered,2023-10-30
3077,514,open,2023-10-30
3078,945,delivered,2023-10-30
3079,255,open,2023-10-30
3080,942,open,2023-10-30
3081,947,open,2023-10-30
3082,247,paid,2023-10-30
3083,187,delivered,2023-10-30
3084,760,paid,2023-10-30
3085,298,delivered,2023-10-30
3086,620,paid,2023-10-30
3087,33,delivered,2023-10-30
3088,662,delivered,2023-10-30
3089,401,paid,2023-10-30
3090,944,paid,2023-10-30
3091,531,open,2023-10-30
3092,778,paid,2023-10-30
3093,377,paid,2023-10-30
3094,448,open,2023-10-30
3095,230,paid,2023-10-30
3096,182,open,2023-10-30
3097,222,open,2023-10-30
3098,245,paid,2023-10-30
3099,89,delivered,2023-10-30
3100,766,open,2023-10-30
3101,43,open,2023-10-31
3102,352,open,2023-10-31
3103,27,open,2023-10-31
3104,776,open,2023-10-31
3105,160,open,2023-10-31
3106,11,paid,2023-10-31
3107,179,open,2023-10-31
3108,268,delivered,2023-10-31
3109,585,delivered,2023-10-31
3110,59,open,2023-10-31
3111,795,open,2023-10-31
3112,791,paid,2023-10-31
3113,801,open,2023-10-31
3114,473,paid,2023-10-31
3115,165,open,2023-10-31
3116,861,open,2023-11-01
3117,851,delivered,2023-11-01
3118,777,paid,2023-11-02
3119,302,delivered,2023-11-02
3120,24,paid,2023-11-02
3121,353,paid,2023-11-02
3122,230,delivered,2023-11-02
3123,834,open,2023-11-02
3124,178,delivered,2023-11-02
3125,110,open,2023-11-02
3126,614,delivered,2023-11-02
3127,705,paid,2023-11-02
3128,737,open,2023-11-02
3129,672,delivered,2023-11-02
3130,455,delivered,2023-11-02
3131,758,paid,2023-11-02
3132,919,open,2023-11-02
3133,248,paid,2023-11-03
3134,167,open,2023-11-03
3135,446,delivered,2023-11-03
3136,295,delivered,2023-11-03
3137,154,paid,2023-11-03
3138,849,open,2023-11-03
3139,45,open,2023-11-03
3140,439,open,2023-11-03
3141,273,open,2023-11-03
3142,393,open,2023-11-03
3143,685,paid,2023-11-04
3144,270,paid,2023-11-04
3145,485,delivered,2023-11-04
3146,314,paid,2023-11-04
3147,712,delivered,2023-11-04
3148,211,paid,2023-11-04
3149,463,paid,2023-11-04
3150,704,delivered,2023-11-04
3151,14,paid,2023-11-04
3152,977,open,2023-11-04
3153,13,delivered,2023-11-04
3154,51,delivered,2023-11-04
3155,419,open,2023-11-04
3156,50,paid,2023-11-04
3157,859,delivered,2023-11-04
3158,955,paid,2023-11-04
3159,183,open,2023-11-04
3160,191,open,2023-11-04
3161,491,open,2023-11-04
3162,570,open,2023-11-04
3163,341,paid,2023-11-05
3164,337,open,2023-11-05
3165,378,paid,2023-11-05
3166,570,paid,2023-11-05
3167,509,delivered,2023-11-05
3168,255,delivered,2023-11-05
3169,874,delivered,2023-11-05
3170,301,delivered,2023-11-05
3171,490,delivered,2023-11-05
3172,84,open,2023-11-05
3173,42,delivered,2023-11-05
3174,557,delivered,2023-11-05
3175,394,paid,2023-11-05
3176,733,paid,2023-11-05
3177,252,paid,2023-11-05
3178,605,paid,2023-11-05
3179,420,open,2023-11-06
3180,599,delivered,2023-11-06
3181,628,paid,2023-11-06
3182,174,open,2023-11-06
3183,111,delivered,2023-11-06
3184,407,paid,2023-11-06
3185,669,paid,2023-11-06
3186,83,open,2023-11-07
3187,670,paid,2023-11-07
3188,625,delivered,2023-11-07
3189,55,paid,2023-11-07
3190,2,paid,2023-11-07
3191,676,delivered,2023-11-07
3192,901,paid,2023-11-07
3193,333,open,2023-11-07
3194,252,delivered,2023-11-07
3195,810,paid,2023-11-07
3196,585,delivered,2023-11-07
3197,296,open,2023-11-07
3198,60,paid,2023-11-07
3199,650,paid,2023-11-07
3200,398,open,2023-11-07
3201,710,open,2023-11-07
3202,38,delivered,2023-11-07
3203,309,paid,2023-11-07
3204,412,delivered,2023-11-07
3205,759,delivered,2023-11-07
3206,848,paid,2023-11-08
3207,753,delivered,2023-11-08
3208,542,paid,2023-11-08
3209,654,open,2023-11-08
3210,11,paid,2023-11-08
3211,25,open,2023-11-08
3212,59,delivered,2023-11-08
3213,573,paid,2023-11-08
3214,719,delivered,2023-11-08
3215,130,paid,2023-11-08
3216,514,delivered,2023-11-08
3217,902,paid,2023-11-08
3218,131,open,2023-11-08
3219,96,delivered,2023-11-08
3220,592,delivered,2023-11-08
3221,670,paid,2023-11-08
3222,235,open,2023-11-08
3223,744,open,2023-11-08
3224,802,open,2023-11-08
3225,897,open,2023-11-08
3226,193,delivered,2023-11-08
3227,599,open,2023-11-08
3228,868,paid,2023-11-08
3229,589,open,2023-11-08
3230,274,delivered,2023-11-08
3231,538,delivered,2023-11-08
3232,674,delivered,2023-11-08
3233,284,paid,2023-11-09
3234,191,delivered,2023-11-09
3235,702,open,2023-11-09
3236,243,delivered,2023-11-09
3237,416,delivered,2023-11-09
3238,940,paid,2023-11-09
3239,307,delivered,2023-11-09
3240,796,open,2023-11-09
3241,894,paid,2023-11-09
3242,424,delivered,2023-11-09
3243,351,paid,2023-11-09
3244,877,paid,2023-11-09
3245,759,delivered,2023-11-09
3246,803,open,2023-11-09
3247,421,delivered,2023-11-09
3248,224,delivered,2023-11-09
3249,842,paid,2023-11-09
3250,580,paid,2023-11-09
3251,408,open,2023-11-09
3252,763,paid,2023-11-09
3253,114,delivered,2023-11-09
3254,899,paid,2023-11-09
3255,696,open,2023-11-09
3256,905,open,2023-11-09
3257,504,delivered,2023-11-09
3258,623,open,2023-11-09
3259,870,open,2023-11-09
3260,275,delivered,2023-11-09
3261,526,open,2023-11-09
3262,132,open,2023-11-09
3263,630,delivered,2023-11-09
3264,35,open,2023-11-09
3265,292,delivered,2023-11-09
3266,243,paid,2023-11-09
3267,979,paid,2023-11-10
3268,492,paid,2023-11-10
3269,630,paid,2023-11-10
3270,612,delivered,2023-11-10
3271,141,delivered,2023-11-10
3272,733,paid,2023-11-10
3273,445,open,2023-11-10
3274,997,open,2023-11-10
3275,387,paid,2023-11-10
3276,635,delivered,2023-11-10
3277,443,delivered,2023-11-10
3278,553,open,2023-11-10
3279,910,paid,2023-11-10
3280,875,delivered,2023-11-10
3281,820,paid,2023-11-10
3282,385,delivered,2023-11-10
3283,66,open,2023-11-10
3284,48,open,2023-11-10
3285,812,delivered,2023-11-10
3286,434,paid,2023-11-10
3287,732,open,2023-11-10
3288,122,paid,2023-11-10
3289,966,delivered,2023-11-10
3290,23,delivered,2023-11-10
3291,259,paid,2023-11-10
3292,508,delivered,2023-11-10
3293,703,open,2023-11-10
3294,726,open,2023-11-10
3295,114,delivered,2023-11-10
3296,738,delivered,2023-11-10
3297,35,paid,2023-11-10
3298,296,open,2023-11-10
3299,255,delivered,2023-11-11
3300,371,paid,2023-11-11
3301,238,paid,2023-11-11
3302,285,delivered,2023-11-11
3303,218,open,2023-11-11
3304,222,open,2023-11-11
3305,328,delivered,2023-11-11
3306,882,paid,2023-11-11
3307,340,open,2023-11-11
3308,502,open,2023-11-11
3309,345,delivered,2023-11-11
3310,68,open,2023-11-11
3311,934,open,2023-11-11
3312,932,open,2023-11-11
3313,186,paid,2023-11-11
3314,444,open,2023-11-11
3315,232,delivered,2023-11-11
3316,808,delivered,2023-11-11
3317,14,open,2023-11-11
3318,408,paid,2023-11-11
3319,219,open,2023-11-11
3320,553,delivered,2023-11-11
3321,644,delivered,2023-11-11
3322,38,open,2023-11-11
3323,787,open,2023-11-11
3324,387,delivered,2023-11-11
3325,888,delivered,2023-11-11
3326,548,delivered,2023-11-11
3327,981,paid,2023-11-11
3328,985,delivered,2023-11-11
3329,829,paid,2023-11-11
3330,189,paid,2023-11-11
3331,789,paid,2023-11-11
3332,441,paid,2023-11-11
3333,679,paid,2023-11-11
3334,729,paid,2023-11-11
3335,103,delivered,2023-11-12
3336,822,delivered,2023-11-12
3337,55,paid,2023-11-12
3338,845,delivered,2023-11-12
3339,4,paid,2023-11-13
3340,98,paid,2023-11-13
3341,368,open,2023-11-13
3342,417,delivered,2023-11-13
3343,384,open,2023-11-13
3344,591,delivered,2023-11-13
3345,208,delivered,2023-11-13
3346,900,delivered,2023-11-13
3347,818,open,2023-11-13
3348,238,paid,2023-11-13
3349,608,open,2023-11-13
3350,452,paid,2023-11-13
3351,700,open,2023-11-13
3352,954,open,2023-11-13
3353,936,delivered,2023-11-13
3354,618,delivered,2023-11-13
3355,267,paid,2023-11-13
3356,815,paid,2023-11-13
3357,772,paid,2023-11-13
3358,279,open,2023-11-13
3359,985,paid,2023-11-13
3360,884,delivered,2023-11-13
3361,881,paid,2023-11-13
3362,223,delivered,2023-11-13
3363,711,delivered,2023-11-14
3364,947,paid,2023-11-14
3365,469,paid,2023-11-14
3366,564,delivered,2023-11-14
3367,286,delivered,2023-11-14
3368,127,paid,2023-11-14
3369,393,paid,2023-11-14
3370,863,delivered,2023-11-14
3371,88,open,2023-11-14
3372,626,paid,2023-11-14
3373,754,delivered,2023-11-14
3374,397,open,2023-11-14
3375,471,open,2023-11-14
3376,675,open,2023-11-14
3377,188,paid,2023-11-14
3378,826,paid,2023-11-14
3379,803,delivered,2023-11-14
3380,38,delivered,2023-11-14
3381,79,paid,2023-11-14
3382,432,open,2023-11-14
3383,374,delivered,2023-11-14
3384,883,paid,2023-11-14
3385,951,delivered,2023-11-14
3386,405,delivered,2023-11-14
3387,244,paid,2023-11-14
3388,474,delivered,2023-11-14
3389,920,delivered,2023-11-14
3390,124,open,2023-11-14
3391,312,open,2023-11-14
3392,98,delivered,2023-11-15
3393,878,paid,2023-11-16
3394,767,paid,2023-11-16
3395,21,delivered,2023-11-16
3396,820,paid,2023-11-16
3397,964,paid,2023-11-16
3398,303,delivered,2023-11-16
3399,497,paid,2023-11-16
3400,988,paid,2023-11-16
3401,496,open,2023-11-16
3402,65,delivered,2023-11-16
3403,745,delivered,2023-11-16
3404,119,delivered,2023-11-16
3405,677,paid,2023-11-16
3406,168,delivered,2023-11-17
3407,432,delivered,2023-11-17
3408,881,open,2023-11-17
3409,787,paid,2023-11-17
3410,859,delivered,2023-11-17
3411,271,open,2023-11-17
3412,546,paid,2023-11-17
3413,968,paid,2023-11-17
3414,777,paid,2023-11-17
3415,962,delivered,2023-11-17
3416,41,delivered,2023-11-17
3417,459,paid,2023-11-17
3418,556,paid,2023-11-17
3419,766,open,2023-11-17
3420,599,delivered,2023-11-17
3421,673,paid,2023-11-17
3422,478,open,2023-11-17
3423,256,open,2023-11-18
3424,157,paid,2023-11-18
3425,321,open,2023-11-18
3426,557,delivered,2023-11-18
3427,194,paid,2023-11-18
3428,94,delivered,2023-11-18
3429,877,paid,2023-11-18
3430,827,open,2023-11-18
3431,654,open,2023-11-18
3432,894,open,2023-11-18
3433,30,delivered,2023-11-18
3434,818,open,2023-11-18
3435,943,delivered,2023-11-18
3436,1,open,2023-11-18
3437,786,open,2023-11-18
3438,195,paid,2023-11-18
3439,358,delivered,2023-11-18
3440,320,delivered,2023-11-18
3441,347,open,2023-11-18
3442,441,delivered,2023-11-18
3443,439,open,2023-11-18
3444,133,delivered,2023-11-18
3445,930,open,2023-11-18
3446,860,open,2023-11-19
3447,904,delivered,2023-11-19
3448,498,open,2023-11-19
3449,770,delivered,2023-11-19
3450,601,delivered,2023-11-19
3451,908,delivered,2023-11-19
3452,419,delivered,2023-11-19
3453,444,paid,2023-11-19
3454,520,paid,2023-11-19
3455,838,paid,2023-11-19
3456,198,open,2023-11-19
3457,878,open,2023-11-19
3458,184,paid,2023-11-19
3459,814,paid,2023-11-19
3460,322,open,2023-11-19
3461,744,delivered,2023-11-19
3462,856,delivered,2023-11-19
3463,184,open,2023-11-19
3464,994,delivered,2023-11-19
3465,854,open,2023-11-21
3466,74,paid,2023-11-21
3467,687,paid,2023-11-22
3468,495,open,2023-11-22
3469,708,open,2023-11-22
3470,900,open,2023-11-22
3471,417,paid,2023-11-22
3472,652,open,2023-11-22
3473,510,paid,2023-11-22
3474,283,delivered,2023-11-22
3475,188,delivered,2023-11-22
3476,110,delivered,2023-11-22
3477,818,open,2023-11-22
3478,895,paid,2023-11-22
3479,409,delivered,2023-11-22
3480,610,open,2023-11-22
3481,503,delivered,2023-11-22
3482,89,open,2023-11-22
3483,548,paid,2023-11-22
3484,331,paid,2023-11-22
3485,820,open,2023-11-22
3486,325,delivered,2023-11-22
3487,360,open,2023-11-22
3488,350,delivered,2023-11-22
3489,612,delivered,2023-11-22
3490,556,open,2023-11-22
3491,541,open,2023-11-22
3492,726,delivered,2023-11-22
3493,908,delivered,2023-11-22
3494,761,paid,2023-11-22
3495,534,paid,2023-11-22
3496,555,open,2023-11-22
3497,892,delivered,2023-11-22
3498,6,open,2023-11-22
3499,37,paid,2023-11-22
3500,233,paid,2023-11-22
3501,183,open,2023-11-22
3502,908,paid,2023-11-22
3503,296,open,2023-11-22
3504,701,paid,2023-11-22
3505,605,delivered,2023-11-22
3506,657,open,2023-11-22
3507,973,paid,2023-11-22
3508,733,delivered,2023-11-22
3509,889,paid,2023-11-22
3510,678,open,2023-11-22
3511,842,delivered,2023-11-22
3512,54,paid,2023-11-22
3513,109,open,2023-11-22
3514,361,paid,2023-11-22
3515,238,delivered,2023-11-22
3516,29,delivered,2023-11-23
3517,126,open,2023-11-23
3518,212,open,2023-11-23
3519,818,delivered,2023-11-23
3520,931,open,2023-11-23
3521,345,delivered,2023-11-23
3522,374,delivered,2023-11-23
3523,229,paid,2023-11-23
3524,889,delivered,2023-11-23
3525,578,paid,2023-11-23
3526,101,open,2023-11-23
3527,944,open,2023-11-23
3528,70,paid,2023-11-23
3529,372,paid,2023-11-23
3530,471,paid,2023-11-23
3531,12,paid,2023-11-23
3532,831,paid,2023-11-23
3533,588,open,2023-11-23
3534,998,delivered,2023-11-23
3535,540,open,2023-11-23
3536,638,open,2023-11-23
3537,485,delivered,2023-11-23
3538,419,open,2023-11-23
3539,499,paid,2023-11-23
3540,911,delivered,2023-11-23
3541,635,delivered,2023-11-23
3542,201,paid,2023-11-23
3543,410,paid,2023-11-23
3544,417,delivered,2023-11-23
3545,622,open,2023-11-23
3546,352,paid,2023-11-23
3547,305,delivered,2023-11-23
3548,408,delivered,2023-11-23
3549,926,paid,2023-11-23
3550,767,paid,2023-11-23
3551,753,paid,2023-11-23
3552,239,delivered,2023-11-23
3553,452,delivered,2023-11-23
3554,209,delivered,2023-11-23
3555,17,delivered,2023-11-23
3556,382,delivered,2023-11-23
3557,107,paid,2023-11-23
3558,948,delivered,2023-11-23
3559,797,open,2023-11-23
3560,366,open,2023-11-24
3561,891,open,2023-11-24
3562,225,open,2023-11-24
3563,938,paid,2023-11-24
3564,738,open,2023-11-25
3565,251,delivered,2023-11-25
3566,362,open,2023-11-26
3567,979,paid,2023-11-26
3568,340,paid,2023-11-26
3569,272,paid,2023-11-26
3570,161,delivered,2023-11-26
3571,840,paid,2023-11-26
3572,223,paid,2023-11-26
3573,680,delivered,2023-11-26
3574,85,open,2023-11-26
3575,341,delivered,2023-11-26
3576,783,paid,2023-11-26
3577,710,delivered,2023-11-26
3578,328,open,2023-11-26
3579,617,delivered,2023-11-26
3580,160,paid,2023-11-26
3581,645,paid,2023-11-26
3582,918,delivered,2023-11-26
3583,853,paid,2023-11-26
3584,767,paid,2023-11-26
3585,170,delivered,2023-11-26
3586,242,open,2023-11-26
3587,110,open,2023-11-26
3588,781,delivered,2023-11-26
3589,298,paid,2023-11-26
3590,105,paid,2023-11-26
3591,865,delivered,2023-11-26
3592,366,open,2023-11-26
3593,832,open,2023-11-26
3594,461,delivered,2023-11-26
3595,735,delivered,2023-11-26
3596,417,paid,2023-11-26
3597,599,delivered,2023-11-26
3598,277,paid,2023-11-26
3599,184,open,2023-11-26
3600,764,open,2023-11-26
3601,609,open,2023-11-26
3602,599,delivered,2023-11-26
3603,58,delivered,2023-11-26
3604,183,paid,2023-11-26
3605,192,delivered,2023-11-26
3606,345,open,2023-11-26
3607,888,open,2023-11-26
3608,846,paid,2023-11-26
3609,693,paid,2023-11-26
3610,258,delivered,2023-11-27
3611,81,paid,2023-11-27
3612,705,paid,2023-11-27
3613,651,open,2023-11-27
3614,674,paid,2023-11-27
3615,823,delivered,2023-11-27
3616,471,paid,2023-11-27
3617,792,paid,2023-11-27
3618,932,paid,2023-11-27
3619,554,open,2023-11-27
3620,710,paid,2023-11-27
3621,453,open,2023-11-27
3622,506,paid,2023-11-27
3623,393,open,2023-11-27
3624,510,open,2023-11-27
3625,562,paid,2023-11-27
3626,199,open,2023-11-27
3627,225,delivered,2023-11-27
3628,569,delivered,2023-11-27
3629,617,delivered,2023-11-27
3630,566,paid,2023-11-27
3631,269,open,2023-11-27
3632,502,open,2023-11-27
3633,524,open,2023-11-27
3634,486,open,2023-11-27
3635,515,open,2023-11-27
3636,726,open,2023-11-27
3637,68,open,2023-11-27
3638,922,open,2023-11-27
3639,721,paid,2023-11-27
3640,206,paid,2023-11-27
3641,144,delivered,2023-11-27
3642,37,open,2023-11-27
3643,322,delivered,2023-11-27
3644,321,open,2023-11-27
3645,126,paid,2023-11-27
3646,144,paid,2023-11-27
3647,963,open,2023-11-27
3648,213,open,2023-11-27
3649,134,open,2023-11-27
3650,67,delivered,2023-11-27
3651,770,delivered,2023-11-27
3652,336,open,2023-11-27
3653,936,delivered,2023-11-27
3654,698,delivered,2023-11-27
3655,752,delivered,2023-11-27
3656,5,delivered,2023-11-27
3657,785,open,2023-11-27
3658,996,delivered,2023-11-27
3659,223,open,2023-11-27
3660,78,open,2023-11-28
3661,54,paid,2023-11-28
3662,810,paid,2023-11-28
3663,769,open,2023-11-28
3664,787,open,2023-11-28
3665,790,delivered,2023-11-28
3666,954,delivered,2023-11-28
3667,708,delivered,2023-11-28
3668,791,paid,2023-11-28
3669,331,open,2023-11-28
3670,320,paid,2023-11-28
3671,721,delivered,2023-11-28
3672,831,paid,2023-11-28
3673,528,delivered,2023-11-28
3674,486,paid,2023-11-28
3675,933,paid,2023-11-28
3676,80,paid,2023-11-28
3677,706,open,2023-11-28
3678,383,paid,2023-11-28
3679,232,delivered,2023-11-29
3680,192,open,2023-11-29
3681,260,open,2023-11-29
3682,789,paid,2023-11-29
3683,503,paid,2023-11-29
3684,84,paid,2023-11-29
3685,239,paid,2023-11-29
3686,67,open,2023-11-29
3687,999,delivered,2023-11-29
3688,604,paid,2023-11-29
3689,21,delivered,2023-11-29
3690,1,delivered,2023-11-29
3691,158,paid,2023-11-29
3692,644,delivered,2023-11-29
3693,618,delivered,2023-11-29
3694,981,open,2023-11-29
3695,509,open,2023-11-29
3696,699,delivered,2023-11-29
3697,55,delivered,2023-11-29
3698,846,open,2023-11-29
3699,454,paid,2023-11-29
3700,529,delivered,2023-11-29
3701,974,open,2023-11-29
3702,232,delivered,2023-11-29
3703,122,delivered,2023-11-29
3704,978,open,2023-11-29
3705,642,open,2023-11-29
3706,305,open,2023-11-29
3707,48,paid,2023-11-29
3708,520,open,2023-11-29
3709,220,paid,2023-11-29
3710,383,paid,2023-11-29
3711,874,delivered,2023-11-29
3712,216,open,2023-11-29
3713,77,paid,2023-11-29
3714,611,open,2023-11-29
3715,471,delivered,2023-11-29
3716,558,paid,2023-11-29
3717,550,delivered,2023-11-30
3718,559,open,2023-11-30
3719,196,open,2023-11-30
3720,9,open,2023-11-30
3721,621,delivered,2023-11-30
3722,317,paid,2023-11-30
3723,42,open,2023-12-01
3724,877,paid,2023-12-01
3725,876,open,2023-12-01
3726,260,open,2023-12-01
3727,185,open,2023-12-01
3728,514,open,2023-12-01
3729,337,delivered,2023-12-01
3730,441,paid,2023-12-01
3731,255,delivered,2023-12-01
3732,531,open,2023-12-01
3733,445,paid,2023-12-01
3734,733,paid,2023-12-01
3735,23,open,2023-12-01
3736,775,delivered,2023-12-01
3737,340,delivered,2023-12-01
3738,90,delivered,2023-12-01
3739,612,paid,2023-12-01
3740,976,open,2023-12-01
3741,207,open,2023-12-01
3742,739,open,2023-12-01
3743,274,delivered,2023-12-01
3744,964,delivered,2023-12-01
3745,934,delivered,2023-12-01
3746,238,delivered,2023-12-01
3747,528,paid,2023-12-01
3748,504,paid,2023-12-01
3749,601,delivered,2023-12-01
3750,637,open,2023-12-01
3751,198,paid,2023-12-01
3752,85,delivered,2023-12-01
3753,386,paid,2023-12-01
3754,905,delivered,2023-12-01
3755,188,delivered,2023-12-01
3756,172,delivered,2023-12-01
3757,718,open,2023-12-01
3758,387,paid,2023-12-01
3759,716,paid,2023-12-01
3760,807,delivered,2023-12-01
3761,779,open,2023-12-01
3762,730,paid,2023-12-01
3763,539,open,2023-12-01
3764,937,delivered,2023-12-01
3765,404,open,2023-12-01
3766,218,paid,2023-12-02
3767,375,open,2023-12-02
3768,968,open,2023-12-02
3769,638,delivered,2023-12-02
3770,853,delivered,2023-12-02
3771,512,paid,2023-12-02
3772,927,delivered,2023-12-02
3773,299,delivered,2023-12-02
3774,959,paid,2023-12-02
3775,232,open,2023-12-02
3776,186,open,2023-12-02
3777,733,delivered,2023-12-02
3778,399,open,2023-12-02
3779,95,delivered,2023-12-02
3780,191,open,2023-12-02
3781,377,paid,2023-12-02
3782,895,delivered,2023-12-02
3783,522,paid,2023-12-02
3784,800,open,2023-12-02
3785,613,delivered,2023-12-02
3786,376,delivered,2023-12-02
3787,629,delivered,2023-12-02
3788,817,open,2023-12-02
3789,652,delivered,2023-12-02
3790,421,open,2023-12-02
3791,421,open,2023-12-02
3792,774,paid,2023-12-02
3793,211,delivered,2023-12-02
3794,969,paid,2023-12-02
